Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Dave Cavanaugh,Dave_Cavanaugh,http://dbpedia.org/resource/Dave_Cavanaugh,,Q3,Q6,
Leslie Uggams,Leslie_Uggams,http://dbpedia.org/resource/Leslie_Uggams,https://linkedjazz.org/image/square/Leslie_Uggams.png,Q3,Q6,
Teddi King,Teddi_King,http://dbpedia.org/resource/Teddi_King,,Q3,Q6,
Barbra Streisands,Barbra_Streisands,,https://linkedjazz.org/image/square/Barbra_Streisands.png,Q3,Q6,
Al Wilde,Al_Wilde,,,Q3,Q6,managed Leslie Uggams and Billie Holiday
Red Foxx,Red_Foxx,http://dbpedia.org/resource/Red_Foxx,,Q3,Q6,
Billy Paul,Billy_Paul,http://dbpedia.org/resource/Billy_Paul,,Q3,Q6,
Roberta Flack,Roberta_Flack,http://dbpedia.org/resource/Roberta_Flack,https://linkedjazz.org/image/square/Roberta_Flack.png,Q3,Q6,
Noble Sissle,Noble_Sissle,http://dbpedia.org/resource/Noble_Sissle,https://linkedjazz.org/image/square/Noble_Sissle.png,Q3,Q6,
Dick Bock,Dick_Bock,,,Q3,Q6,
Talib Dawud,Talib_Dawud,,,Q3,Q6,
Bob Wyatt,Bob_Wyatt,,https://linkedjazz.org/image/square/Bob_Wyatt.png,Q3,Q6,
Harry Edison,Harry_Edison,http://dbpedia.org/resource/Harry_Edison,https://linkedjazz.org/image/square/Harry_Edison.png,Q3,Q6,
Sam Jones,Sam_Jones,http://dbpedia.org/resource/Sam_Jones_(musician),,Q3,Q6,
Harry Gray,Harry_Gray,,,Q3,Q6,influential musicians' labor union
Raymond Walters,Raymond_Walters,,,Q3,Q6,"mentioned in several interviews, associate of Stuff Smith"
Gail Fisher,Gail_Fisher,http://dbpedia.org/resource/Gail_Fisher,,Q3,Q6,
Ruby Dee,Ruby_Dee,http://dbpedia.org/resource/Ruby_Dee,,Q3,Q6,
Albert Mangelsdorff,Albert_Mangelsdorff,http://dbpedia.org/resource/Albert_Mangelsdorff,,Q3,Q6,
Joni Mitchell,Joni_Mitchell,http://dbpedia.org/resource/Joni_Mitchell,,Q3,Q6,
Jo Stafford,Jo_Stafford,http://dbpedia.org/resource/Jo_Stafford,https://linkedjazz.org/image/square/Jo_Stafford.png,Q3,Q6,
Russell Malone,Russell_Malone,http://dbpedia.org/resource/Russell_Malone,,Q3,Q6,
Dave Pierce,Dave_Pierce,http://dbpedia.org/resource/Dave_Pierce,,Q3,Q6,
Annie Ross,Annie_Ross,http://dbpedia.org/resource/Annie_Ross,https://linkedjazz.org/image/square/Annie_Ross.png,Q3,Q6,
Lotte Lenya,Lotte_Lenya,http://dbpedia.org/resource/Lotte_Lenya,,Q3,Q6,
Tony Richardson,Tony_Richardson,http://dbpedia.org/resource/Tony_Richardson,,Q3,Q6,
Jimmy Wormworth,Jimmy_Wormworth,http://dbpedia.org/resource/Jimmy_Wormworth,,Q3,Q6,
Django Reinhardt,Django_Reinhardt,http://dbpedia.org/resource/Django_Reinhardt,https://linkedjazz.org/image/square/Django_Reinhardt.png,Q3,Q6,
Claude Debussy,Claude_Debussy,http://dbpedia.org/resource/Claude_Debussy,,Q3,Q6,
Niels-Henning Orsted Pedersen,Niels-Henning_Orsted_Pedersen,http://dbpedia.org/resource/Niels-Henning_%C3%98rsted_Pedersen,https://linkedjazz.org/image/square/Niels-Henning_Ã˜rsted_Pedersen.png,Q3,Q6,
Eddie Jefferson,Eddie_Jefferson,http://dbpedia.org/resource/Eddie_Jefferson,,Q3,Q6,
Sean Lynch,Sean_Lynch,,,Q3,Q6,
Tony Jefferson,Tony_Jefferson,,,Q3,Q6,jazz drummer
Frank Norman,Frank_Norman,,,Q3,Q6,
Marjorie Reynolds,Marjorie_Reynolds,http://dbpedia.org/resource/Marjorie_Reynolds,,Q3,Q6,
Lon Satton,Lon_Satton,http://dbpedia.org/resource/Lon_Satton,,Q3,Q6,
Dudley Moore,Dudley_Moore,http://dbpedia.org/resource/Dudley_Moore,,Q3,Q6,
William Randolph Hearst,William_Randolph_Hearst,http://dbpedia.org/resource/William_Randolph_Hearst,https://linkedjazz.org/image/square/William_Randolph_Hearst.png,Q3,Q6,
Redd Foxx,Redd_Foxx,http://dbpedia.org/resource/Redd_Fox,,Q3,Q6,
King Pleasure,King_Pleasure,http://dbpedia.org/resource/King_Pleasure,,Q3,Q6,
Bull Moose Jackson,Bull_Moose_Jackson,http://dbpedia.org/resource/Bull_Moose_Jackson,,Q3,Q6,
Lenny Bruce,Lenny_Bruce,http://dbpedia.org/resource/Lenny_Bruce,,Q3,Q6,
Hoagy Carmichael,Hoagy_Carmichael,http://dbpedia.org/resource/Hoagy_Carmichael,,Q3,Q6,
Larry Adler,Larry_Adler,http://dbpedia.org/resource/Larry_Adler,https://linkedjazz.org/image/square/Larry_Adler.png,Q3,Q6,
Hal Willner,Hal_Willner,http://dbpedia.org/resource/Hal_Willner,,Q3,Q6,
Elton John,Elton_John,http://dbpedia.org/resource/Elton_john,https://linkedjazz.org/image/square/Elton_john.png,Q3,Q6,
Neal Miner,Neal_Miner,,,Q3,Q6,jazz bass player
Leo Watson,Leo_Watson,http://dbpedia.org/resource/Leo_Watson,,Q3,Q6,
Eddie Jones,Eddie_Jones,http://dbpedia.org/resource/Eddie_Jones_(jazz_musician),,Q3,Q6,
Blossom Dearie,Blossom_Dearie,http://dbpedia.org/resource/Blossom_Dearie,https://linkedjazz.org/image/square/Blossom_Dearie.png,Q3,Q6,
Johnny Mercer,Johnny_Mercer,http://dbpedia.org/resource/Johnny_Mercer,https://linkedjazz.org/image/square/Johnny_Mercer.png,Q3,Q6,
John Cranko,John_Cranko,http://dbpedia.org/resource/John_Cranko,,Q3,Q6,
Fatha Hines,Fatha_Hines,,,Q3,Q6,
Kurt Weill,Kurt_Weill,http://dbpedia.org/resource/Kurt_Weill,,Q3,Q6,
Little Benny Harris,Little_Benny_Harris,,,Q3,Q6,
Virginia Wicks,Virginia_Wicks,,,Q3,Q6,
Richard Pryor,Richard_Pryor,http://dbpedia.org/resource/Richard_Pryor,,Q3,Q6,
Michael Caine,Michael_Caine,http://dbpedia.org/resource/Michael_caine,,Q3,Q6,
August Wilson,August_Wilson,http://dbpedia.org/resource/August_Wilson,,Q3,Q6,
Charles Delaunay,Charles_Delaunay,http://dbpedia.org/resource/Charles_Delaunay,https://linkedjazz.org/image/square/Charles_Delaunay.png,Q3,Q6,
Ella Logan,Ella_Logan,http://dbpedia.org/resource/Ella_Logan,https://linkedjazz.org/image/square/Ella_Logan.png,Q3,Q6,
Hermione Baddeley,Hermione_Baddeley,http://dbpedia.org/resource/Hermione_Baddeley,,Q3,Q6,
Gildo Mahones,Gildo_Mahones,http://dbpedia.org/resource/Gildo_Mahones,,Q3,Q6,
Margaret Whiting,Margaret_Whiting,http://dbpedia.org/resource/Margaret_Whiting,https://linkedjazz.org/image/square/Margaret_Whiting.png,Q3,Q6,
Julia Child,Julia_Child,http://dbpedia.org/resource/Julia_Child,,Q3,Q6,
Georgie Fame,Georgie_Fame,http://dbpedia.org/resource/Georgie_Fame,,Q3,Q6,
Dave Lambert,Dave_Lambert,http://dbpedia.org/resource/Dave_Lambert_(American_jazz_vocalist),https://linkedjazz.org/image/square/Dave_Lambert_(American_jazz_vocalist).png,Q3,Q6,
Tardo Hammer,Tardo_Hammer,,,Q3,Q6,
Peter Cook,Peter_Cook,http://dbpedia.org/resource/Peter_Cook,,Q3,Q6,
Julia Roberts,Julia_Roberts,http://dbpedia.org/resource/Julia_roberts,,Q3,Q6,
Vanessa Redgrave,Vanessa_Redgrave,http://dbpedia.org/resource/Vanessa_Redgrave,https://linkedjazz.org/image/square/Vanessa_Redgrave.png,Q3,Q6,
Louis B. Mayer,Louis_B._Mayer,http://dbpedia.org/resource/Louis_B._Mayer,,Q3,Q6,
Harold Lloyd,Harold_Lloyd,http://dbpedia.org/resource/Harold_Lloyd,,Q3,Q6,
Hugh Martin,Hugh_Martin,http://dbpedia.org/resource/Hugh_Martin,,Q3,Q6,
Anthony Newly,Anthony_Newly,http://dbpedia.org/resource/Anthony_Newly,,Q3,Q6,
Marty Feldman,Marty_Feldman,http://dbpedia.org/resource/Marty_feldman,,Q3,Q6,
Vidal Sassoon,Vidal_Sassoon,http://dbpedia.org/resource/Vidal_Sassoon,,Q3,Q6,
Georgia Brown,Georgia_Brown,http://dbpedia.org/resource/Georgia_Brown_(English_singer),,Q3,Q6,
Tim Robbins,Tim_Robbins,http://dbpedia.org/resource/Tim_Robbins,,Q3,Q6,
Paul Weston,Paul_Weston,http://dbpedia.org/resource/Paul_Weston,,Q3,Q6,
Lorenz Hart,Lorenz_Hart,http://dbpedia.org/resource/Lorenz_Hart,,Q3,Q6,
Pony Poindexter,Pony_Poindexter,http://dbpedia.org/resource/Pony_Poindexter,,Q3,Q6,
Robert Altman,Robert_Altman,http://dbpedia.org/resource/Robert_Altman,,Q3,Q6,
Damon Runyon,Damon_Runyon,http://dbpedia.org/resource/Damon_Runyon,,Q3,Q6,
Herman Leonard,Herman_Leonard,http://dbpedia.org/resource/Herman_Leonard,,Q3,Q6,
Esperanza Spalding,Esperanza_Spalding,http://dbpedia.org/resource/Esperanza_Spalding,https://linkedjazz.org/image/square/Esperanza_Spalding.png,Q3,Q6,
Beryl Booker,Beryl_Booker,http://dbpedia.org/resource/Beryl_Booker,https://linkedjazz.org/image/square/Beryl_Booker.png,Q3,Q6,
Marion Davies,Marion_Davies,http://dbpedia.org/resource/Marion_Davies,,Q3,Q6,
Mary Quant,Mary_Quant,http://dbpedia.org/resource/Mary_Quant,,Q3,Q6,
James Baldwin,James_Baldwin,http://dbpedia.org/resource/James_Baldwin,https://linkedjazz.org/image/square/James_Baldwin.png,Q3,Q6,
John Schlesinger,John_Schlesinger,http://dbpedia.org/resource/John_Schlesinger,,Q3,Q6,
Ernestine Anderson,Ernestine_Anderson,http://dbpedia.org/resource/Ernestine_Anderson,,Q3,Q6,
Kenneth Tynan,Kenneth_Tynan,http://dbpedia.org/resource/Kenneth_Tynan,,Q3,Q6,
Billy Crystal,Billy_Crystal,http://dbpedia.org/resource/Billy_Crystal,https://linkedjazz.org/image/square/Billy_Crystal.png,Q3,Q6,
Ike Isaacs,Ike_Isaacs,http://dbpedia.org/resource/Ike_Isaacs_(bassist),,Q3,Q6,
George Wallington,George_Wallington,http://dbpedia.org/resource/George_Wallington,,Q3,Q6,
Marian Wright Edelman,Marian_Wright_Edelman,http://dbpedia.org/resource/Marian_Wright_Edelman,,Q3,Q6,
Michael Wolff,Michael_Wolff,http://dbpedia.org/resource/Michael_Wolff,,Q3,Q6,
Gerald Albright,Gerald_Albright,http://dbpedia.org/resource/Gerald_Albright,,Q3,Q6,
Richard Roundtree,Richard_Roundtree,http://dbpedia.org/resource/Richard_Roundtree,,Q3,Q6,
Kenny Dennis,Kenny_Dennis,http://dbpedia.org/resource/Kenny_Dennis,,Q3,Q6,
Flip Wilson,Flip_Wilson,http://dbpedia.org/resource/Flip_Wilson,,Q3,Q6,
Kiyoshi Itoh,Kiyoshi_Itoh,,,Q3,Q6,
Danny Arnold,Danny_Arnold,http://dbpedia.org/resource/Danny_Arnold,,Q3,Q6,
Johnny Hammond Smith,Johnny_Hammond_Smith,http://dbpedia.org/resource/Johnny_%22Hammond%22_Smith,,Q3,Q6,
Daryl Coley,Daryl_Coley,http://dbpedia.org/resource/Daryl_Coley,,Q3,Q6,
Agatha Christie,Agatha_Christie,http://dbpedia.org/resource/Agatha_christie,,Q3,Q6,
Gordon Parks,Gordon_Parks,http://dbpedia.org/resource/Gordon_Parks,,Q3,Q6,
Cathy Hughes,Cathy_Hughes,http://dbpedia.org/resource/Cathy_Hughes,,Q3,Q6,
Oprah Winfrey,Oprah_Winfrey,http://dbpedia.org/resource/Oprah_Winfrey,https://linkedjazz.org/image/square/Oprah_Winfrey.png,Q3,Q6,
Ludacris,Ludacris,http://dbpedia.org/resource/Ludacris,https://linkedjazz.org/image/square/Ludacris.png,Q3,Q6,
Joey Bishop,Joey_Bishop,http://dbpedia.org/resource/Joey_Bishop,,Q3,Q6,
Arsenio Hall,Arsenio_Hall,http://dbpedia.org/resource/Arsenio_Hall,https://linkedjazz.org/image/square/Arsenio_Hall.png,Q3,Q6,
Danny Kaye,Danny_Kaye,http://dbpedia.org/resource/Danny_Kaye,,Q3,Q6,
Peabo Bryson,Peabo_Bryson,http://dbpedia.org/resource/Peabo_Bryson,,Q3,Q6,
Dionne Warwick,Dionne_Warwick,http://dbpedia.org/resource/Dionne_Warwick,,Q3,Q6,
Robin Cook,Robin_Cook,http://dbpedia.org/resource/Robin_Cook_(American_novelist),,Q3,Q6,
Jimmy Bond,Jimmy_Bond,,,Q3,Q6,
Eydie Gorme,Eydie_Gorme,http://dbpedia.org/resource/Eydie_Gorm%C3%A9,https://linkedjazz.org/image/square/Eydie_GormÃ©.png,Q3,Q6,
Gene Harris,Gene_Harris,http://dbpedia.org/resource/Gene_Harris,,Q3,Q6,
Llew Mathews,Llew_Mathews,,,Q3,Q6,
Red Skelton,Red_Skelton,http://dbpedia.org/resource/Red_Skelton,,Q3,Q6,
James Ingram,James_Ingram,http://dbpedia.org/resource/James_Ingram,,Q3,Q6,
Dorothy Height,Dorothy_Height,http://dbpedia.org/resource/Dorothy_Height,,Q3,Q6,
Diane Louie,Diane_Louie,,,Q3,Q6,
Charlie Rangel,Charlie_Rangel,http://dbpedia.org/resource/Charlie_rangel,,Q3,Q6,
Polly Draper,Polly_Draper,http://dbpedia.org/resource/Polly_Draper,,Q3,Q6,
Christina Aguilera,Christina_Aguilera,http://dbpedia.org/resource/Christina_Aguilera,https://linkedjazz.org/image/square/Christina_Aguilera.png,Q3,Q6,
Darlene Chan,Darlene_Chan,,,Q3,Q6,
Fred Williamson,Fred_Williamson,http://dbpedia.org/resource/Fred_Williamson,,Q3,Q6,
Larkin Arnold,Larkin_Arnold,,,Q3,Q6,
Barry Manilow,Barry_Manilow,http://dbpedia.org/resource/Barry_Manilow,https://linkedjazz.org/image/square/Barry_Manilow.png,Q3,Q6,
Merri Dee,Merri_Dee,http://dbpedia.org/resource/Merri_Dee,,Q3,Q6,
Robert Townsend,Robert_Townsend,http://dbpedia.org/resource/Robert_Townsend_(actor),,Q3,Q6,
Laverne Baker,Laverne_Baker,http://dbpedia.org/resource/Laverne_Baker,,Q3,Q6,
Ed Sullivan,Ed_Sullivan,http://dbpedia.org/resource/Ed_Sullivan,https://linkedjazz.org/image/square/Ed_Sullivan.png,Q3,Q6,
Army Archerd,Army_Archerd,http://dbpedia.org/resource/Army_Archerd,,Q3,Q6,
Carl Anderson,Carl_Anderson,http://dbpedia.org/resource/Carl_Anderson_(singer),,Q3,Q6,
Roy McCurdy,Roy_McCurdy,http://dbpedia.org/resource/Roy_McCurdy,,Q3,Q6,
Danny Bakewell,Danny_Bakewell,http://dbpedia.org/resource/Danny_Bakewell,,Q3,Q6,
Freddy Martin,Freddy_Martin,http://dbpedia.org/resource/Freddy_Martin,,Q3,Q6,
Octavia Butler,Octavia_Butler,http://dbpedia.org/resource/Octavia_Butler,,Q3,Q6,
Martin Charnin,Martin_Charnin,http://dbpedia.org/resource/Martin_Charnin,,Q3,Q6,
Martin Luther King,Martin_Luther_King,http://dbpedia.org/resource/Martin_Luther_King_Jr.,,Q3,Q6,
Sid Feller,Sid_Feller,http://dbpedia.org/resource/Sid_Feller,,Q3,Q6,
Ivan Lins,Ivan_Lins,http://dbpedia.org/resource/Ivan_Lins,,Q3,Q6,
Robert Culp,Robert_Culp,http://dbpedia.org/resource/Robert_Culp,,Q3,Q6,
Stephen Sondheim,Stephen_Sondheim,http://dbpedia.org/resource/Stephen_Sondheim,,Q3,Q6,
John B. Williams,John_B._Williams,,,Q3,Q6,
Irene Reid,Irene_Reid,http://dbpedia.org/resource/Irene_Reid,https://linkedjazz.org/image/square/Irene_Reid.png,Q3,Q6,
Masahiko Satoh,Masahiko_Satoh,,,Q3,Q6,
Arthur Jenkins,Arthur_Jenkins,http://dbpedia.org/resource/Arthur_Jenkins_(percussionist),,Q3,Q6,
Bobby Shaw,Bobby_Shaw,,,Q3,Q6,
Clifton Davis,Clifton_Davis,http://dbpedia.org/resource/Clifton_Davis,,Q3,Q6,
Lizz Wright,Lizz_Wright,http://dbpedia.org/resource/Lizz_Wright,,Q3,Q6,
Ray J,Ray_J,http://dbpedia.org/resource/Ray_J,https://linkedjazz.org/image/square/Ray_J.png,Q3,Q6,
Lyndon Johnson,Lyndon_Johnson,http://dbpedia.org/resource/Lyndon_Johnson,,Q3,Q6,
Lady Gaga,Lady_Gaga,http://dbpedia.org/resource/Lady_Gaga,https://linkedjazz.org/image/square/Lady_Gaga.png,Q3,Q6,
Carmen Bradford,Carmen_Bradford,,https://linkedjazz.org/image/square/Carmen_Bradford.png,Q3,Q6,
Paul Howard,Paul_Howard,http://dbpedia.org/resource/Paul_Howard_(musician),,Q3,Q6,
Alton Redd,Alton_Redd,,,Q3,Q6,
Geri Allen,Geri_Allen,http://dbpedia.org/resource/Geri_Allen,https://linkedjazz.org/image/square/Geri_Allen.png,Q3,Q6,
Russ Freeman,Russ_Freeman,http://dbpedia.org/resource/Russ_Freeman_(guitarist),https://linkedjazz.org/image/square/Russ_Freeman_(guitarist).png,Q3,Q6,
Buddy Collette,Buddy_Collette,http://dbpedia.org/resource/Buddy_Collette,,Q3,Q6,
Charles Meeks,Charles_Meeks,,,Q3,Q6,
Lloyd Reese,Lloyd_Reese,,,Q3,Q6,trumpet player
Walter Benton,Walter_Benton,http://dbpedia.org/resource/Walter_Benton,,Q3,Q6,
Lalo Schifrin,Lalo_Schifrin,http://dbpedia.org/resource/Lalo_Schifrin,,Q3,Q6,
Leroy Vinnegar,Leroy_Vinnegar,http://dbpedia.org/resource/Leroy_Vinnegar,,Q3,Q6,
Nedra Wheeler,Nedra_Wheeler,,https://linkedjazz.org/image/square/Nedra_Wheeler.png,Q3,Q6,
Bobby Whitlock,Bobby_Whitlock,http://dbpedia.org/resource/Bobby_Whitlock,,Q3,Q6,
Dick Hart,Dick_Hart,,,Q3,Q6,Vi toured with him
Hattie McDaniel,Hattie_McDaniel,http://dbpedia.org/resource/Hattie_McDaniel,,Q3,Q6,
Roland Kirk,Roland_Kirk,,,Q3,Q6,
Jesse Belvin,Jesse_Belvin,http://dbpedia.org/resource/Jesse_Belvin,,Q3,Q6,
Richie Goldberg,Richie_Goldberg,,,Q3,Q6,
Roy Milton,Roy_Milton,http://dbpedia.org/resource/Roy_Milton,,Q3,Q6,
Hampton Hawes,Hampton_Hawes,http://dbpedia.org/resource/Hampton_Hawes,,Q3,Q6,
Vi Redd,Vi_Redd,http://dbpedia.org/resource/Vi_Redd,https://linkedjazz.org/image/square/Vi_Redd.png,Q3,Q6,
Morris Edwards,Morris_Edwards,,,Q3,Q6,bass player
Teddy Edwards,Teddy_Edwards,http://dbpedia.org/resource/Teddy_Edwards,https://linkedjazz.org/image/square/Teddy_Edwards.png,Q3,Q6,
Alan Douglas,Alan_Douglas,http://dbpedia.org/resource/Alan_Douglas_(record_producer),,Q3,Q6,
Burt Bacharach,Burt_Bacharach,http://dbpedia.org/resource/Burt_Bacharach,https://linkedjazz.org/image/square/Burt_Bacharach.png,Q3,Q6,
Alma Hightower,Alma_Hightower,http://dbpedia.org/resource/Alma_Hightower,,Q3,Q6,
Sam McDaniel,Sam_McDaniel,http://dbpedia.org/resource/Sam_McDaniel,,Q3,Q6,
Hachiro Matsui,Hachiro_Matsui,,,Q3,Q6,
Skeeter Best,Skeeter_Best,http://dbpedia.org/resource/Skeeter_Best,,Q3,Q6,
Ludwig van Beethoven,Ludwig_van_Beethoven,http://dbpedia.org/resource/Ludwig_van_Beethoven,https://linkedjazz.org/image/square/Ludwig_van_Beethoven.png,Q3,Q6,
Frankie Sakai,Frankie_Sakai,http://dbpedia.org/resource/Frankie_Sakai,,Q3,Q6,
Eddie Marshall,Eddie_Marshall,http://dbpedia.org/resource/Eddie_Marshall,,Q3,Q6,
Hale Smith,Hale_Smith,http://dbpedia.org/resource/Hale_Smith,,Q3,Q6,
Rudy Williams,Rudy_Williams,http://dbpedia.org/resource/Rudy_Williams,,Q3,Q6,
Akira Miyazawa,Akira_Miyazawa,,,Q3,Q6,
Hal Stein,Hal_Stein,http://dbpedia.org/resource/Hal_Stein,,Q3,Q6,
Mirjana Lewis,Mirjana_Lewis,,,Q3,Q6,
Vincent Lopez,Vincent_Lopez,http://dbpedia.org/resource/Vincent_Lopez,https://linkedjazz.org/image/square/Vincent_Lopez.png,Q3,Q6,
George Kawaguchi,George_Kawaguchi,,,Q3,Q6,
Iggy Termini,Iggy_Termini,,,Q3,Q6,
Gene Roland,Gene_Roland,http://dbpedia.org/resource/Gene_Roland,,Q3,Q6,
Booker Ervin,Booker_Ervin,http://dbpedia.org/resource/Booker_Ervin,https://linkedjazz.org/image/square/Booker_Ervin.png,Q3,Q6,
Akimitsu Yoshitaka,Akimitsu_Yoshitaka,,,Q3,Q6,
Jeff Clarkson,Jeff_Clarkson,,,Q3,Q6,
Red Callender,Red_Callender,http://dbpedia.org/resource/Red_Callender,https://linkedjazz.org/image/square/Red_Callender.png,Q3,Q6,
Boots Mussulli,Boots_Mussulli,http://dbpedia.org/resource/Boots_Mussulli,,Q3,Q6,
Teddy Charles,Teddy_Charles,http://dbpedia.org/resource/Teddy_Charles,https://linkedjazz.org/image/square/Teddy_Charles.png,Q3,Q6,
Madame Margaret Chaloff,Madame_Margaret_Chaloff,,,Q3,Q6,
Fujiwara Yoshie,Fujiwara_Yoshie,http://dbpedia.org/resource/Fujiwara_Yoshie,https://linkedjazz.org/image/square/Fujiwara_Yoshie.png,Q3,Q6,
Gene Cherico,Gene_Cherico,http://dbpedia.org/resource/Gene_Cherico,,Q3,Q6,
Les Brown,Les_Brown,http://dbpedia.org/resource/Les_Brown_(bandleader),https://linkedjazz.org/image/square/Les_Brown_(bandleader).png,Q3,Q6,
Misa Watanabe,Misa_Watanabe,http://dbpedia.org/resource/Misa_Watanabe,https://linkedjazz.org/image/square/Misa_Watanabe.png,Q3,Q6,
Yoshida Mamoru,Yoshida_Mamoru,,,Q3,Q6,
Nabil Totah,Nabil_Totah,,,Q3,Q6,
Tony Teixeira,Tony_Teixeira,,,Q3,Q6,
Don Friedman,Don_Friedman,http://dbpedia.org/resource/Don_Friedman,https://linkedjazz.org/image/square/Don_Friedman.png,Q3,Q6,
Bob Daugherty,Bob_Daugherty,,,Q3,Q6,
Fumio Matsumoto,Fumio_Matsumoto,,,Q3,Q6,
Harry Paul,Harry_Paul,,,Q3,Q6,
Fumio Nanri,Fumio_Nanri,http://dbpedia.org/resource/Fumio_Nanri,https://linkedjazz.org/image/square/Fumio_Nanri.png,Q3,Q6,
Shorty Rogers,Shorty_Rogers,http://dbpedia.org/resource/Shorty_Rogers,https://linkedjazz.org/image/square/Shorty_Rogers.png,Q3,Q6,
Deanna Durbin,Deanna_Durbin,http://dbpedia.org/resource/Deanna_Durbin,https://linkedjazz.org/image/square/Deanna_Durbin.png,Q3,Q6,
Hidehiko Matsumoto,Hidehiko_Matsumoto,,,Q3,Q6,
Richard Stoltzman,Richard_Stoltzman,http://dbpedia.org/resource/Richard_Stoltzman,,Q3,Q6,
Joe Zawinul,Joe_Zawinul,http://dbpedia.org/resource/Joe_Zawinul,https://linkedjazz.org/image/square/Joe_Zawinul.png,Q3,Q6,
Art D'Lugoff,Art_D'Lugoff,http://dbpedia.org/resource/Art_D%27Lugoff,,Q3,Q6,
Germaine Greer,Germaine_Greer,http://dbpedia.org/resource/Germaine_Greer,https://linkedjazz.org/image/square/Germaine_Greer.png,Q3,Q6,
Little John Wilson,Little_John_Wilson,,https://linkedjazz.org/image/square/Little_John_Wilson.png,Q3,Q6,
Lawrence Berk,Lawrence_Berk,http://dbpedia.org/resource/Lawrence_Berk,,Q3,Q6,
Monday Michiru,Monday_Michiru,http://dbpedia.org/resource/Monday_Michiru,https://linkedjazz.org/image/square/Monday_Michiru.png,Q3,Q6,
Teruo Yoda,Teruo_Yoda,,,Q3,Q6,
Shin Watanabe,Shin_Watanabe,,,Q3,Q6,
Lew Tabackin,Lew_Tabackin,http://dbpedia.org/resource/Lew_Tabackin,https://linkedjazz.org/image/square/Lew_Tabackin.png,Q3,Q6,
Charlie Rice,Charlie_Rice,http://dbpedia.org/resource/Charlie_Rice,,Q3,Q6,
Martha Graham,Martha_Graham,http://dbpedia.org/resource/Martha_Graham,https://linkedjazz.org/image/square/Martha_Graham.png,Q3,Q6,
Aaron Copland,Aaron_Copland,http://dbpedia.org/resource/Aaron_Copland,https://linkedjazz.org/image/square/Aaron_Copland.png,Q3,Q6,
Bob Hope,Bob_Hope,http://dbpedia.org/resource/Bob_Hope,https://linkedjazz.org/image/square/Bob_Hope.png,Q3,Q6,
Serge Chaloff,Serge_Chaloff,http://dbpedia.org/resource/Serge_Chaloff,https://linkedjazz.org/image/square/Serge_Chaloff.png,Q3,Q6,
Hisao Kanze,Hisao_Kanze,,,Q3,Q6,
Rudolf Serkin,Rudolf_Serkin,http://dbpedia.org/resource/Rudolf_Serkin,https://linkedjazz.org/image/square/Rudolf_Serkin.png,Q3,Q6,
Claude Thornhill,Claude_Thornhill,http://dbpedia.org/resource/Claude_Thornhill,https://linkedjazz.org/image/square/Claude_Thornhill.png,Q3,Q6,
Daniel Humair,Daniel_Humair,http://dbpedia.org/resource/Daniel_Humair,,Q3,Q6,
Joe Termini,Joe_Termini,,,Q3,Q6,
George Morrow,George_Morrow,http://dbpedia.org/resource/George_Morrow_(bassist),https://linkedjazz.org/image/square/George_Morrow_(bassist).png,Q3,Q6,
Jimmy Mosher,Jimmy_Mosher,,,Q3,Q6,
Toru Takemitsu,Toru_Takemitsu,http://dbpedia.org/resource/Toru_Takemitsu,https://linkedjazz.org/image/square/Toru_Takemitsu.png,Q3,Q6,
Sadao Watanabe,Sadao_Watanabe,http://dbpedia.org/resource/Sadao_Watanabe_(musician),https://linkedjazz.org/image/square/Sadao_Watanabe_(musician).png,Q3,Q6,
Isaac Stern,Isaac_Stern,http://dbpedia.org/resource/Isaac_Stern,https://linkedjazz.org/image/square/Isaac_Stern.png,Q3,Q6,
Wolfgang Amadeus Mozart,Wolfgang_Amadeus_Mozart,http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart,https://linkedjazz.org/image/square/Wolfgang_Amadeus_Mozart.png,Q3,Q6,
Won Jang-hyun,Won_Jang-hyun,,,Q3,Q6,
Pee Wee Marquette,Pee_Wee_Marquette,http://dbpedia.org/resource/Pee_Wee_Marquette,,Q3,Q6,
Richie Powell,Richie_Powell,http://dbpedia.org/resource/Richie_Powell,,Q3,Q6,
